id,value1,value2
84435,51,30
84436,64,1
84437,87,65
84438,24,56
84439,69,83
84440,7,88
84441,88,78
84442,20,40
84443,56,74
84444,4,69
84445,59,3
84446,83,86
84447,73,32
84448,43,48
84449,35,2
84450,22,36
84451,83,63
84452,69,21
84453,77,24
84454,58,40
84455,59,25
84456,87,74
84457,6,41
84458,24,84
84459,17,89
84460,54,49
84461,12,19
84462,59,39
84463,60,26
84464,67,14
84465,67,58
84466,85,48
84467,76,45
84468,56,98
84469,76,93
84470,95,42
84471,86,39
84472,27,25
84473,93,97
84474,12,21
84475,48,11
84476,76,78
84477,67,11
84478,11,34
84479,7,99
84480,88,79
84481,21,88
84482,45,84
84483,44,42
84484,10,83
84485,3,11
84486,69,1
84487,40,42
84488,69,37
84489,25,19
84490,2,79
84491,76,6
84492,42,60
84493,53,5
84494,100,31
84495,99,85
84496,8,65
84497,89,8
84498,42,48
84499,11,26
84500,60,78
84501,62,53
84502,49,58
84503,76,7
84504,81,6
84505,22,87
84506,65,89
84507,50,40
84508,79,66
84509,77,17
84510,7,35
84511,23,93
84512,54,1
84513,87,26
84514,54,87
84515,98,58
84516,57,65
84517,54,75
84518,96,65
84519,2,15
84520,31,90
84521,13,85
84522,71,42
84523,22,15
84524,19,81
84525,83,16
84526,41,78
84527,26,15
84528,44,99
84529,75,34
84530,34,86
84531,55,57
84532,99,96
84533,100,6
84534,94,53
84535,2,41
84536,67,60
84537,26,47
84538,77,56
84539,5,27
84540,37,76
84541,82,53
84542,21,21
84543,3,67
84544,81,58
84545,33,67
84546,14,39
84547,22,48
84548,99,88
84549,73,96
84550,92,11
84551,50,65
84552,70,50
84553,1,35
84554,63,54
84555,89,71
84556,39,96
84557,29,99
84558,49,79
84559,26,38
84560,38,28
84561,15,33
84562,34,72
84563,58,39
84564,85,62
84565,92,99
84566,31,40
84567,86,48
84568,87,28
84569,4,26
84570,97,89
84571,3,60
84572,23,58
84573,12,63
84574,9,15
84575,83,55
84576,79,96
84577,78,80
84578,81,1
84579,40,52
84580,59,97
84581,14,15
84582,69,38
84583,3,100
84584,94,30
84585,18,42
84586,55,61
84587,19,4
84588,70,23
84589,50,35
84590,60,67
84591,16,87
84592,60,23
84593,68,99
84594,22,46
84595,82,10
84596,99,11
84597,60,13
84598,47,26
84599,56,97
84600,72,76
84601,95,63
84602,74,41
84603,93,45
84604,64,31
84605,46,32
84606,14,36
84607,21,19
84608,52,1
84609,59,99
84610,4,57
84611,93,5
84612,79,69
84613,26,44
84614,68,32
84615,75,54
84616,58,30
84617,9,19
84618,92,9
84619,25,30
84620,78,78
84621,53,2
84622,70,95
84623,14,54
84624,32,17
84625,87,93
84626,44,57
84627,10,100
84628,35,81
84629,52,15
84630,62,15
84631,50,100
84632,92,79
84633,58,54
84634,71,24
84635,5,52
84636,71,92
84637,59,35
84638,16,24
84639,74,92
84640,39,39
84641,20,90
84642,83,23
84643,29,84
84644,88,56
84645,48,58
84646,96,94
84647,93,21
84648,46,31
84649,33,79
84650,22,10
84651,70,29
84652,53,70
84653,100,82
84654,65,12
84655,8,33
84656,85,44
84657,97,23
84658,15,14
84659,99,14
84660,63,24
84661,20,70
84662,8,45
84663,1,37
84664,86,26
84665,2,55
84666,53,62
84667,78,66
84668,50,94
84669,91,21
84670,28,36
84671,4,73
84672,77,7
84673,45,99
84674,83,63
84675,24,12
84676,11,71
84677,80,21
84678,40,47
84679,79,4
84680,78,92
84681,20,11
84682,97,12
84683,96,52
84684,43,94
84685,77,55
84686,20,73
84687,54,11
84688,41,76
84689,75,52
84690,20,62
84691,42,34
84692,92,71
84693,13,58
84694,10,13
84695,46,7
84696,94,1
84697,44,36
84698,30,76
84699,8,39
84700,98,42
84701,32,31
84702,37,22
84703,12,60
84704,62,83
84705,72,1
84706,57,89
84707,7,28
84708,55,52
84709,92,2
84710,30,63
84711,100,6
84712,71,76
84713,68,68
84714,12,75
84715,79,26
84716,34,23
84717,16,37
84718,91,59
84719,3,92
84720,41,22
84721,22,36
84722,79,42
84723,72,20
84724,56,16
84725,48,97
84726,71,89
84727,12,80
84728,98,80
84729,76,4
84730,24,39
84731,79,55
84732,41,94
84733,76,55
84734,32,79
84735,58,88
84736,65,36
84737,40,18
84738,31,5
84739,85,12
84740,87,3
84741,18,92
84742,17,35
84743,63,84
84744,65,98
84745,9,2
84746,92,51
84747,82,75
84748,87,78
84749,67,82
84750,85,3
84751,88,56
84752,86,4
84753,64,13
84754,79,24
84755,80,57
84756,81,22
84757,61,40
84758,27,68
84759,37,16
84760,81,34
84761,5,100
84762,67,70
84763,25,45
84764,20,85
84765,3,2
84766,40,13
84767,81,5
84768,41,42
84769,81,66
84770,52,34
84771,53,34
84772,18,94
84773,61,32
84774,64,19
84775,13,36
84776,29,100
84777,43,13
84778,10,30
84779,20,97
84780,12,44
84781,90,5
84782,56,67
84783,43,42
84784,78,40
84785,92,90
84786,45,16
84787,25,59
84788,76,79
84789,20,59
84790,76,16
84791,68,79
84792,8,26
84793,57,57
84794,81,96
84795,35,3
84796,92,80
84797,2,46
84798,40,72
84799,92,21
84800,72,88
84801,60,57
84802,68,33
84803,100,55
84804,69,68
84805,80,5
84806,83,70
84807,71,61
84808,100,47
84809,86,17
84810,35,6
84811,16,52
84812,25,29
84813,41,80
84814,83,49
84815,52,89
84816,84,57
84817,53,86
84818,34,6
84819,17,68
84820,45,45
84821,16,75
84822,94,66
84823,88,10
84824,52,76
84825,72,38
84826,4,39
84827,39,43
84828,57,46
84829,97,39
84830,66,4
84831,9,73
84832,1,6
84833,6,27
84834,21,3
84835,18,85
84836,56,24
84837,35,78
84838,23,16
84839,45,53
84840,86,89
84841,56,11
84842,37,98
84843,10,21
84844,3,44
84845,28,26
84846,32,23
84847,88,95
84848,58,23
84849,48,28
84850,31,19
84851,49,67
84852,87,4
84853,10,39
84854,36,86
84855,94,71
84856,79,14
84857,4,7
84858,55,23
84859,2,72
84860,85,22
84861,14,40
84862,55,75
84863,10,54
84864,32,88
84865,12,9
84866,20,99
84867,5,58
84868,75,15
84869,50,45
84870,31,52
84871,13,88
84872,11,19
84873,38,20
84874,13,50
84875,70,95
84876,100,2
84877,69,45
84878,28,76
84879,1,30
84880,21,11
84881,89,2
84882,63,29
84883,38,78
84884,23,15
84885,11,25
84886,97,3
84887,88,41
84888,10,6
84889,13,11
84890,63,25
84891,44,21
84892,47,64
84893,46,54
84894,58,44
84895,90,21
84896,36,67
84897,25,76
84898,87,53
84899,31,35
84900,17,2
84901,59,14
84902,31,61
84903,29,51
84904,32,27
84905,73,78
84906,79,82
84907,87,52
84908,35,17
84909,71,32
84910,23,66
84911,31,17
84912,89,35
84913,41,79
84914,28,51
84915,73,82
84916,26,45
84917,57,66
84918,10,93
84919,42,4
84920,13,87
84921,66,8
84922,75,26
84923,14,12
84924,51,65
84925,54,34
84926,24,22
84927,17,24
84928,6,77
84929,88,23
84930,90,35
84931,83,46
84932,47,4
84933,2,94
84934,39,63
84935,38,41
84936,89,73
84937,44,81
84938,91,44
84939,73,86
84940,79,42
84941,3,33
84942,52,30
84943,57,88
84944,16,92
84945,22,24
84946,18,39
84947,45,65
84948,38,14
84949,5,97
84950,93,75
84951,62,25
84952,4,56
84953,83,17
84954,53,17
84955,36,82
84956,37,8
84957,10,44
84958,92,46
84959,72,78
84960,7,55
84961,81,62
84962,7,59
84963,2,50
84964,45,64
84965,18,88
84966,84,41
84967,76,83
84968,45,83
84969,97,25
84970,37,63
84971,100,4
84972,93,53
84973,95,70
84974,30,27
84975,34,15
84976,83,35
84977,61,97
84978,43,74
84979,77,23
84980,13,92
84981,7,43
84982,16,6
84983,58,50
84984,68,78
84985,87,90
84986,3,39
84987,78,32
84988,31,23
84989,98,93
84990,75,73
84991,37,91
84992,25,11
84993,45,17
84994,32,55
84995,41,70
84996,27,85
84997,41,69
84998,43,78
84999,46,1
85000,87,94
85001,44,62
85002,82,50
85003,92,27
85004,90,27
85005,55,21
85006,48,86
85007,48,74
85008,26,64
85009,63,71
85010,29,93
85011,80,12
85012,18,4
85013,16,18
85014,14,57
85015,87,100
85016,92,22
85017,29,71
85018,100,29
85019,5,26
85020,92,13
85021,16,83
85022,25,100
85023,16,78
85024,45,62
85025,71,83
85026,11,100
85027,52,13
85028,15,23
85029,80,8
85030,9,28
85031,86,47
85032,43,38
85033,77,81
85034,57,31
85035,78,45
85036,39,62
85037,13,88
85038,67,56
85039,7,11
85040,17,68
85041,82,51
85042,18,62
85043,1,95
85044,87,78
85045,40,12
85046,16,19
85047,12,67
85048,99,84
85049,62,20
85050,17,36
85051,6,44
85052,69,41
85053,28,91
85054,96,35
85055,80,45
85056,15,73
85057,93,80
85058,94,59
85059,16,41
85060,49,18
85061,36,16
85062,83,10
85063,29,65
85064,18,10
85065,60,56
85066,100,24
85067,68,33
85068,68,98
85069,1,74
85070,59,13
85071,17,64
85072,66,11
85073,95,18
85074,95,42
85075,14,97
85076,26,15
85077,76,10
85078,55,46
85079,15,45
85080,82,55
85081,76,15
85082,56,24
85083,24,26
85084,39,40
85085,37,33
85086,20,54
85087,93,67
85088,74,44
85089,83,7
85090,67,23
85091,100,53
85092,82,73
85093,85,78
85094,75,20
85095,26,90
85096,37,27
85097,32,46
85098,19,96
85099,73,80
85100,79,77
85101,16,1
85102,13,30
85103,32,80
85104,13,36
85105,89,47
85106,30,26
85107,91,80
85108,41,75
85109,56,69
85110,71,26
85111,84,56
85112,72,16
85113,23,74
85114,49,5
85115,88,33
85116,50,74
85117,7,29
85118,79,1
85119,15,96
85120,37,76
85121,88,66
85122,30,54
85123,46,34
85124,33,13
85125,83,44
85126,77,82
85127,53,93
85128,79,56
85129,71,39
85130,40,37
85131,2,35
85132,75,45
85133,92,33
85134,76,42
85135,74,6
85136,41,72
85137,22,34
85138,20,38
85139,15,56
85140,43,62
85141,35,79
85142,90,38
85143,51,51
85144,27,20
85145,61,96
85146,16,66
85147,71,34
85148,93,4
85149,48,65
85150,98,49
85151,23,3
85152,79,41
85153,32,61
85154,12,89
85155,51,68
85156,56,24
85157,64,12
85158,34,70
85159,27,47
85160,4,95
85161,63,9
85162,4,26
85163,14,74
85164,86,36
85165,78,77
85166,28,27
85167,25,25
85168,85,59
85169,98,53
85170,47,50
85171,8,99
85172,84,31
85173,73,34
85174,50,55
85175,96,25
85176,52,41
85177,60,49
85178,25,20
85179,15,86
85180,36,44
85181,41,5
85182,41,94
85183,99,68
85184,52,61
85185,86,10
85186,2,6
85187,78,62
85188,67,7
85189,44,3
85190,63,5
85191,24,13
85192,32,67
85193,36,37
85194,84,32
85195,39,62
85196,30,36
85197,84,46
85198,95,98
85199,16,38
85200,77,33
85201,36,26
85202,1,33
85203,98,7
85204,32,65
85205,86,70
85206,96,78
85207,57,44
85208,14,31
85209,94,57
85210,90,69
85211,61,1
85212,13,90
85213,72,41
85214,2,94
85215,67,19
85216,87,84
85217,56,93
85218,34,97
85219,71,3
85220,14,74
85221,21,97
85222,22,74
85223,52,87
85224,61,33
85225,86,88
85226,96,65
85227,83,66
85228,64,27
85229,60,26
85230,59,43
85231,2,89
85232,49,97
85233,62,82
85234,37,43
85235,100,76
85236,86,15
85237,28,36
85238,61,75
85239,62,9
85240,11,23
85241,77,16
85242,88,5
85243,82,89
85244,92,18
85245,35,12
85246,57,95
85247,37,24
85248,87,24
85249,58,31
85250,24,11
85251,20,17
85252,69,85
85253,6,23
85254,72,32
85255,45,27
85256,15,15
85257,74,79
85258,33,86
85259,76,15
85260,5,12
85261,50,46
85262,9,100
85263,38,71
85264,10,52
85265,36,90
85266,89,77
85267,57,43
85268,14,3
85269,7,93
85270,21,59
85271,98,28
85272,83,57
85273,64,23
85274,95,16
85275,64,92
85276,4,91
85277,56,97
85278,47,22
85279,50,64
85280,20,23
85281,89,63
85282,30,15
85283,91,10
85284,24,36
85285,47,7
85286,55,30
85287,71,94
85288,73,42
85289,57,87
85290,11,88
85291,16,40
85292,10,8
85293,91,57
85294,74,37
85295,29,47
85296,65,54
85297,21,74
85298,41,16
85299,81,54
85300,91,74
85301,53,41
85302,11,56
85303,67,12
85304,57,12
85305,19,13
85306,58,76
85307,12,91
85308,78,75
85309,86,35
85310,98,92
85311,41,94
85312,62,38
85313,74,14
85314,38,26
85315,91,48
85316,11,3
85317,29,86
85318,44,89
85319,97,25
85320,78,18
85321,21,84
85322,88,83
85323,22,55
85324,29,48
85325,21,9
85326,22,53
85327,57,53
85328,63,64
85329,29,93
85330,38,99
85331,78,83
85332,80,48
85333,95,85
85334,44,21
85335,92,8
85336,80,8
85337,20,16
85338,18,39
85339,32,90
85340,31,85
85341,37,94
85342,24,72
85343,49,64
85344,44,80
85345,87,90
85346,36,88
85347,14,84
85348,15,16
85349,4,40
85350,97,92
85351,82,18
85352,47,94
85353,68,47
85354,100,1
85355,22,61
85356,83,58
85357,56,35
85358,19,64
85359,97,48
85360,13,10
85361,22,26
85362,59,96
85363,94,50
85364,96,5
85365,68,55
85366,4,97
85367,16,18
85368,84,40
85369,38,94
85370,94,33
85371,8,52
85372,41,82
85373,32,96
85374,87,37
85375,64,93
85376,95,63
85377,95,53
85378,26,51
85379,31,27
85380,20,11
85381,9,39
85382,5,41
85383,34,80
85384,49,44
85385,52,96
85386,2,2
85387,95,5
85388,87,53
85389,74,68
85390,35,80
85391,71,86
85392,21,14
85393,75,100
85394,69,25
85395,96,50
85396,76,17
85397,25,10
85398,75,90
85399,39,86
85400,72,20
85401,27,30
85402,49,80
85403,51,8
85404,38,57
85405,23,19
85406,15,95
85407,28,78
85408,75,83
85409,83,98
85410,25,15
85411,82,55
85412,6,78
85413,68,30
85414,73,34
85415,23,37
85416,44,13
85417,9,95
85418,76,41
85419,55,83
85420,88,13
85421,32,96
85422,3,38
85423,97,80
85424,22,34
85425,88,22
85426,72,46
85427,23,95
85428,25,17
85429,66,92
85430,52,77
85431,43,67
85432,42,61
85433,22,23
85434,14,70
85435,84,42
85436,76,22
85437,4,93
85438,47,34
85439,54,11
85440,3,16
85441,59,80
85442,15,79
85443,84,76
85444,90,43
85445,72,89
85446,100,1
85447,21,67
85448,87,23
85449,48,94
85450,35,99
85451,26,56
85452,19,32
85453,63,25
85454,30,73
85455,78,70
85456,90,59
85457,48,82
85458,72,51
85459,86,58
85460,39,70
85461,38,67
85462,32,74
85463,41,49
85464,90,44
85465,60,16
85466,65,87
85467,83,74
85468,15,66
85469,15,98
85470,49,99
85471,81,22
85472,75,80
85473,33,25
85474,12,22
85475,54,67
85476,35,3
85477,74,75
85478,42,38
85479,83,74
85480,3,20
85481,97,30
85482,32,93
85483,99,39
85484,82,94
85485,1,7
85486,81,34
85487,20,72
85488,39,7
85489,73,89
85490,52,88
85491,18,45
85492,6,14
85493,40,44
85494,24,85
85495,71,51
85496,21,30
85497,19,18
85498,40,39
85499,54,64
85500,10,59
85501,38,57
85502,21,49
85503,45,21
85504,94,13
85505,77,29
85506,80,61
85507,24,39
85508,59,42
85509,27,9
85510,51,23
85511,99,67
85512,72,46
85513,71,89
85514,43,61
85515,61,37
85516,68,82
85517,7,99
85518,5,74
85519,82,81
85520,14,67
85521,15,76
85522,29,41
85523,16,53
85524,41,66
85525,67,77
85526,36,93
85527,49,6
85528,34,34
85529,35,46
85530,26,39
85531,16,9
85532,87,56
85533,56,74
85534,90,95
85535,30,52
85536,25,74
85537,93,88
85538,84,91
85539,89,63
85540,66,89
85541,71,20
85542,42,19
85543,68,48
85544,17,92
85545,44,70
85546,48,37
85547,2,58
85548,58,63
85549,48,64
85550,78,58
85551,79,84
85552,21,49
85553,14,58
85554,52,93
85555,34,28
85556,7,64
85557,71,45
85558,11,38
85559,26,80
85560,80,7
85561,42,68
85562,34,91
85563,83,3
85564,94,32
85565,66,36
85566,16,53
85567,86,63
85568,60,38
85569,56,20
85570,83,56
85571,1,54
85572,26,53
85573,80,8
85574,95,2
85575,51,23
85576,86,26
85577,9,77
85578,89,71
85579,23,79
85580,13,68
85581,73,27
85582,38,72
85583,91,88
85584,94,30
85585,6,65
85586,69,5
85587,49,64
85588,82,71
85589,58,63
85590,20,58
85591,82,19
85592,98,40
85593,74,24
85594,68,48
85595,24,13
85596,7,23
85597,43,68
85598,25,70
85599,53,3
85600,50,72
85601,57,55
85602,5,44
85603,26,54
85604,15,43
85605,2,4
85606,98,45
85607,2,52
85608,71,100
85609,19,85
85610,77,93
85611,15,39
85612,88,40
85613,65,69
85614,33,12
85615,39,55
85616,17,70
85617,26,57
85618,90,14
85619,74,93
85620,26,80
85621,64,58
85622,21,74
85623,43,62
85624,95,91
85625,41,38
85626,14,68
85627,75,40
85628,30,21
85629,81,78
85630,93,56
85631,36,55
85632,51,49
85633,31,85
85634,27,73
85635,79,25
85636,79,47
85637,73,29
85638,42,80
85639,36,88
85640,49,82
85641,88,53
85642,68,17
85643,77,75
85644,72,55
85645,25,26
85646,9,5
85647,1,76
85648,100,95
85649,71,4
85650,50,1
85651,78,81
85652,21,5
85653,70,83
85654,31,35
85655,80,38
85656,82,56
85657,15,34
85658,70,12
85659,25,68
85660,4,56
85661,27,69
85662,80,29
85663,52,76
85664,14,88
85665,75,79
85666,66,89
85667,40,51
85668,85,25
85669,6,69
85670,64,99
85671,23,4
85672,72,31
85673,66,3
85674,53,2
85675,17,84
85676,82,36
85677,97,5
85678,11,97
85679,96,26
85680,12,98
85681,77,27
85682,22,4
85683,86,48
85684,6,19
85685,5,64
85686,93,67
85687,31,74
85688,13,95
85689,39,25
85690,15,3
85691,21,4
85692,89,51
85693,35,57
85694,96,13
85695,4,28
85696,48,20
85697,24,15
85698,20,12
85699,10,66
85700,95,29
85701,2,71
85702,99,62
85703,57,6
85704,74,88
85705,48,71
85706,76,51
85707,60,95
85708,45,2
85709,13,24
85710,22,39
85711,19,73
85712,28,72
85713,40,91
85714,54,85
85715,77,35
85716,24,38
85717,99,30
85718,48,39
85719,2,24
85720,17,11
85721,38,55
85722,62,5
85723,69,74
85724,26,88
85725,65,3
85726,40,33
85727,60,35
85728,68,52
85729,18,80
85730,6,1
85731,6,51
85732,3,93
85733,27,86
85734,27,44
85735,33,86
85736,49,22
85737,31,48
85738,26,93
85739,76,75
85740,68,82
85741,34,64
85742,68,10
85743,97,85
85744,94,85
85745,61,45
85746,60,80
85747,99,49
85748,7,68
85749,5,43
85750,12,24
85751,46,44
85752,83,100
85753,97,79
85754,99,14
85755,66,52
85756,65,10
85757,73,50
85758,35,94
85759,19,44
85760,1,4
85761,16,74
85762,53,48
85763,50,60
85764,24,82
85765,9,43
85766,43,30
85767,41,60
85768,10,18
85769,22,72
85770,39,78
85771,26,26
85772,15,46
85773,33,35
85774,71,16
85775,17,16
85776,42,48
85777,96,97
85778,37,37
85779,9,99
85780,65,82
85781,48,57
85782,25,56
85783,82,59
85784,54,27
85785,57,22
85786,42,89
85787,15,69
85788,35,2
85789,60,87
85790,26,1
85791,28,21
85792,50,70
85793,73,75
85794,79,2
85795,40,16
85796,71,19
85797,83,50
85798,9,86
85799,5,13
85800,19,39
85801,73,51
85802,72,83
85803,34,92
85804,66,4
85805,28,97
85806,61,55
85807,77,93
85808,37,28
85809,32,83
85810,68,62
85811,63,56
85812,75,4
85813,48,77
85814,53,19
85815,10,32
85816,68,55
85817,95,42
85818,57,76
85819,5,82
85820,90,85
85821,77,67
85822,57,80
85823,40,99
85824,19,27
85825,75,12
85826,54,29
85827,43,28
85828,30,52
85829,64,73
85830,29,22
85831,70,88
85832,39,53
85833,9,3
85834,80,25
85835,64,10
85836,53,4
85837,74,48
85838,16,2
85839,59,14
85840,99,98
85841,96,54
85842,90,67
85843,3,5
85844,50,89
85845,24,5
85846,16,87
85847,6,48
85848,94,74
85849,19,69
85850,32,5
85851,62,7
85852,40,42
85853,65,88
85854,48,7
85855,44,17
85856,92,67
85857,10,77
85858,14,96
85859,85,96
85860,51,92
85861,45,33
85862,23,72
85863,22,5
85864,57,50
85865,37,24
85866,23,42
85867,67,81
85868,80,52
85869,26,79
85870,26,83
85871,26,20
85872,17,19
85873,78,41
85874,56,96
85875,34,36
85876,84,76
85877,29,80
85878,34,43
85879,96,70
85880,76,92
85881,80,66
85882,7,5
85883,64,82
85884,80,52
85885,1,93
85886,86,87
85887,59,93
85888,81,38
85889,80,67
85890,93,26
85891,9,7
85892,71,63
85893,53,26
85894,5,59
85895,72,57
85896,23,30
85897,69,27
85898,17,43
85899,17,53
85900,97,96
85901,93,11
85902,97,28
85903,65,74
85904,13,64
85905,87,93
85906,83,44
85907,86,59
85908,18,78
85909,50,88
85910,66,11
85911,12,56
85912,54,89
85913,9,31
85914,30,95
85915,15,75
85916,46,3
85917,29,35
85918,70,22
85919,90,72
85920,51,67
85921,69,39
85922,62,87
85923,42,5
85924,47,91
85925,41,99
85926,35,28
85927,78,4
85928,82,5
85929,99,10
85930,5,21
85931,5,20
85932,100,87
85933,5,70
85934,67,50
85935,25,62
85936,54,15
85937,82,22
85938,3,72
85939,5,55
85940,70,43
85941,18,82
85942,85,20
85943,3,14
85944,9,99
85945,39,9
85946,94,74
85947,22,44
85948,18,77
85949,38,6
85950,32,9
85951,59,55
85952,43,27
85953,55,99
85954,85,55
85955,58,12
85956,13,10
85957,81,14
85958,32,54
85959,36,33
85960,62,75
85961,25,84
85962,35,50
85963,28,88
85964,87,72
85965,47,69
85966,84,11
85967,58,3
85968,93,83
85969,90,61
85970,52,90
85971,84,45
85972,32,48
85973,24,25
85974,23,43
85975,40,50
85976,70,35
85977,30,22
85978,97,13
85979,58,98
85980,25,22
85981,15,12
85982,83,70
85983,44,80
85984,65,52
85985,85,63
85986,41,21
85987,28,14
85988,57,75
85989,69,11
85990,82,81
85991,27,18
85992,85,64
85993,28,9
85994,75,31
85995,5,65
85996,71,19
85997,9,93
85998,46,65
85999,12,38
86000,18,69
86001,94,92
86002,90,71
86003,43,95
86004,42,83
86005,89,10
86006,73,75
86007,45,47
86008,6,96
86009,22,37
86010,77,33
86011,77,33
86012,77,48
86013,74,55
86014,90,100
86015,28,99
86016,10,55
86017,66,47
86018,1,72
86019,18,78
86020,31,2
86021,16,32
86022,97,84
86023,67,81
86024,35,95
86025,99,58
86026,29,21
86027,27,95
86028,42,50
86029,91,65
86030,67,70
86031,77,54
86032,65,77
86033,52,28
86034,30,21
86035,95,4
86036,95,16
86037,25,38
86038,87,33
86039,73,31
86040,34,36
86041,48,25
86042,13,44
86043,54,34
86044,80,54
86045,59,2
86046,82,90
86047,31,80
86048,95,13
86049,97,17
86050,74,25
86051,65,72
86052,69,80
86053,66,7
86054,1,37
86055,13,15
86056,20,21
86057,67,88
86058,62,90
86059,77,95
86060,100,37
86061,100,97
86062,21,78
86063,62,47
86064,93,33
86065,71,54
86066,4,39
86067,70,80
86068,85,66
86069,34,67
86070,2,79
86071,88,49
86072,84,94
86073,6,38
86074,7,49
86075,52,90
86076,50,90
86077,48,11
86078,86,17
86079,19,84
86080,85,71
86081,30,47
86082,62,72
86083,65,70
86084,23,26
86085,32,7
86086,60,37
86087,26,25
86088,87,92
86089,47,100
86090,96,59
86091,28,31
86092,5,86
86093,74,35
86094,39,32
86095,63,84
86096,63,77
86097,13,87
86098,46,29
86099,25,56
86100,14,5
86101,57,90
86102,62,76
86103,52,81
86104,73,95
86105,34,52
86106,22,38
86107,63,54
86108,94,62
86109,27,30
86110,35,32
86111,10,61
86112,36,70
86113,88,37
86114,78,30
86115,76,9
86116,49,54
86117,100,37
86118,31,22
86119,57,47
86120,42,77
86121,74,65
86122,40,3
86123,59,51
86124,36,11
86125,51,41
86126,20,16
86127,77,37
86128,28,27
86129,42,90
86130,31,63
86131,6,15
86132,86,69
86133,3,37
86134,74,81
86135,10,74
86136,3,91
86137,4,21
86138,51,66
86139,87,4
86140,15,26
86141,18,52
86142,59,76
86143,92,12
86144,52,65
86145,45,2
86146,37,6
86147,47,86
86148,40,78
86149,20,36
86150,38,94
86151,45,61
86152,53,10
86153,94,64
86154,9,5
86155,95,61
86156,81,32
86157,4,97
86158,5,28
86159,36,83
86160,3,64
86161,8,56
86162,31,58
86163,34,5
86164,13,31
86165,82,18
86166,4,37
86167,10,17
86168,78,27
86169,9,35
86170,66,35
86171,50,62
86172,58,91
86173,71,22
86174,80,8
86175,18,73
86176,27,47
86177,71,88
86178,76,34
86179,51,85
86180,14,99
86181,79,27
86182,45,40
86183,12,49
86184,74,46
86185,5,95
86186,57,61
86187,48,9
86188,36,87
86189,87,26
86190,55,35
86191,43,93
86192,99,83
86193,67,8
86194,88,77
86195,99,55
86196,6,52
86197,99,98
86198,42,49
86199,38,40
86200,97,28
86201,8,38
86202,71,2
86203,48,58
86204,19,55
86205,49,58
86206,35,7
86207,1,33
86208,75,58
86209,25,3
86210,27,71
86211,29,64
86212,4,13
86213,58,56
86214,62,90
86215,52,27
86216,24,93
86217,77,29
86218,65,49
86219,58,47
86220,95,63
86221,57,9
86222,57,19
86223,33,41
86224,38,36
86225,79,26
86226,75,71
86227,61,37
86228,39,61
86229,35,55
86230,15,56
86231,72,18
86232,18,73
86233,46,9
86234,30,37
86235,51,41
86236,6,3
86237,46,96
